,Origin,Dest,Origin_lat,Origin_long,Dest_lat,Dest_long,Distance
2376,IND,DFW,39.717331,-86.294383,32.896828,-97.037997,1224.37432078
2377,IND,DSM,39.717331,-86.294383,41.533972,-93.663083,653.816921033
2378,IND,DTW,39.717331,-86.294383,42.212444,-83.353389,371.488288889
2379,IND,EWR,39.717331,-86.294383,40.6925,-74.168667,1034.94624523
2380,IND,FLL,39.717331,-86.294383,26.072583,-80.15275,1621.36788206
2381,IND,IAH,39.717331,-86.294383,29.984433,-95.341442,1359.95266764
2382,IND,JAX,39.717331,-86.294383,30.494056,-81.687861,1107.79595547
2383,IND,JFK,39.717331,-86.294383,40.639751,-73.778925,1067.63396731
2384,IND,LAS,39.717331,-86.294383,36.080056,-115.15225,2553.68593203
2385,IND,LAX,39.717331,-86.294383,33.942536,-118.408075,2913.79934278
2386,IND,LGA,39.717331,-86.294383,40.777245,-73.872608,1060.24249435
2387,IND,MCI,39.717331,-86.294383,39.297606,-94.713905,723.789236215
2388,IND,MCO,39.717331,-86.294383,28.429394,-81.308994,1336.31329028
2389,IND,MDW,39.717331,-86.294383,41.785972,-87.752417,260.828670535
2390,IND,MEM,39.717331,-86.294383,35.042417,-89.976667,613.303235814
2391,IND,MIA,39.717331,-86.294383,25.79325,-80.290556,1646.37038609
2392,IND,MSP,39.717331,-86.294383,44.881956,-93.221767,808.615546035
2393,IND,ORD,39.717331,-86.294383,41.978603,-87.904842,285.68455858
2394,IND,PBI,39.717331,-86.294383,26.683161,-80.095589,1559.28172542
2395,IND,PHL,39.717331,-86.294383,39.871944,-75.241139,944.194677892
2396,IND,PHX,39.717331,-86.294383,33.434278,-112.011583,2391.58248942
2397,IND,RDU,39.717331,-86.294383,35.877639,-78.787472,785.521395127
2398,IND,RSW,39.717331,-86.294383,26.536167,-81.755167,1525.29361607
2399,IND,SEA,39.717331,-86.294383,47.449,-122.309306,2996.47943985
2400,IND,SFO,39.717331,-86.294383,37.618972,-122.374889,3120.99543945
2401,IND,SRQ,39.717331,-86.294383,27.395444,-82.554389,1413.33930233
2402,IND,TPA,39.717331,-86.294383,27.975472,-82.53325,1351.09935194
2403,INL,MSP,48.566186,-93.403067,44.881956,-93.221767,410.029039055
2404,IPL,LAX,32.834219,-115.578744,33.942536,-118.408075,290.232004967
2405,IPL,YUM,32.834219,-115.578744,32.656578,-114.60598,93.1253679412
2406,ISO,ATL,35.331389,-77.608889,33.636719,-84.428067,652.847298959
2407,ISP,ATL,40.79525,-73.100222,33.636719,-84.428067,1279.08249162
2408,ISP,BWI,40.79525,-73.100222,39.175361,-76.668333,353.420632286
2409,ISP,FLL,40.79525,-73.100222,26.072583,-80.15275,1762.00520672
2410,ISP,LAS,40.79525,-73.100222,36.080056,-115.15225,3665.69072264
2411,ISP,MCO,40.79525,-73.100222,28.429394,-81.308994,1565.53877549
2412,ISP,MDW,40.79525,-73.100222,41.785972,-87.752417,1228.00337794
2413,ISP,PBI,40.79525,-73.100222,26.683161,-80.095589,1696.3044991
2414,ISP,RSW,40.79525,-73.100222,26.536167,-81.755167,1774.64184024
2415,ISP,TPA,40.79525,-73.100222,27.975472,-82.53325,1665.82899767
2416,ITO,HNL,19.721375,-155.048469,21.318681,-157.922428,348.120474578
2417,ITO,KOA,19.721375,-155.048469,19.738767,-156.045631,104.42055038
2418,ITO,OGG,19.721375,-155.048469,20.89865,-156.430458,194.753130452
2419,IYK,FAT,35.658889,-117.829444,36.776194,-119.71814,210.161200036
2420,IYK,LAX,35.658889,-117.829444,33.942536,-118.408075,198.088498668
2421,JAC,ATL,43.607333333,-110.73775,33.636719,-84.428067,2526.39434383
2422,JAC,CVG,43.607333333,-110.73775,39.048836,-84.667822,2225.86884734
2423,JAC,DEN,43.607333333,-110.73775,39.861656,-104.673178,653.119618214
2424,JAC,DFW,43.607333333,-110.73775,32.896828,-97.037997,1684.23058665
2425,JAC,IDA,43.607333333,-110.73775,43.514556,-112.07075,107.935439046
2426,JAC,LAX,43.607333333,-110.73775,33.942536,-118.408075,1262.82310508
2427,JAC,MSP,43.607333333,-110.73775,44.881956,-93.221767,1400.12669843
2428,JAC,ORD,43.607333333,-110.73775,41.978603,-87.904842,1866.51876438
2429,JAC,SLC,43.607333333,-110.73775,40.788389,-111.977772,329.768805297
2430,JAN,ATL,32.311167,-90.075889,33.636719,-84.428067,547.163188491
2431,JAN,BWI,32.311167,-90.075889,39.175361,-76.668333,1428.73435675
2432,JAN,CVG,32.311167,-90.075889,39.048836,-84.667822,894.222991955
2433,JAN,DCA,32.311167,-90.075889,38.852083,-77.037722,1383.67817098
2434,JAN,DFW,32.311167,-90.075889,32.896828,-97.037997,655.483136087
2435,JAN,DTW,32.311167,-90.075889,42.212444,-83.353389,1250.79669471
2436,JAN,EWR,32.311167,-90.075889,40.6925,-74.168667,1696.4083873
2437,JAN,HOU,32.311167,-90.075889,29.645419,-95.278889,577.90674208
2438,JAN,IAH,32.311167,-90.075889,29.984433,-95.341442,564.014205574
2439,JAN,MCO,32.311167,-90.075889,28.429394,-81.308994,945.173582269
2440,JAN,MDW,32.311167,-90.075889,41.785972,-87.752417,1073.75319894
2441,JAN,MEM,32.311167,-90.075889,35.042417,-89.976667,303.93521765
2442,JAN,ORD,32.311167,-90.075889,41.978603,-87.904842,1092.28985434
2443,JAX,ATL,30.494056,-81.687861,33.636719,-84.428067,434.587927807
2444,JAX,AUS,30.494056,-81.687861,30.194528,-97.669889,1533.2277668
2445,JAX,BHM,30.494056,-81.687861,33.562942,-86.75355,586.981502877
2446,JAX,BNA,30.494056,-81.687861,36.124472,-86.678194,779.079873739
2447,JAX,BOS,30.494056,-81.687861,42.364347,-71.005181,1627.18073558
2448,JAX,BWI,30.494056,-81.687861,39.175361,-76.668333,1068.36540825
2449,JAX,CLE,30.494056,-81.687861,41.411689,-81.849794,1214.4533426
2450,JAX,CLT,30.494056,-81.687861,35.214,-80.943139,529.584338858
2451,JAX,CMH,30.494056,-81.687861,39.997972,-82.891889,1062.72963564
2452,JAX,CVG,30.494056,-81.687861,39.048836,-84.667822,989.560998214
2453,JAX,DCA,30.494056,-81.687861,38.852083,-77.037722,1021.96100842
2454,JAX,DEN,30.494056,-81.687861,39.861656,-104.673178,2325.66340973
2455,JAX,DFW,30.494056,-81.687861,32.896828,-97.037997,1475.70932808
2456,JAX,DTW,30.494056,-81.687861,42.212444,-83.353389,1311.86789917
2457,JAX,EWR,30.494056,-81.687861,40.6925,-74.168667,1321.36526813
2458,JAX,FLL,30.494056,-81.687861,26.072583,-80.15275,514.252238566
2459,JAX,HOU,30.494056,-81.687861,29.645419,-95.278889,1310.87947284
2460,JAX,IAD,30.494056,-81.687861,38.944533,-77.455811,1016.12845063
2461,JAX,IAH,30.494056,-81.687861,29.984433,-95.341442,1312.46345716
2462,JAX,IND,30.494056,-81.687861,39.717331,-86.294383,1107.79595547
2463,JAX,JFK,30.494056,-81.687861,40.639751,-73.778925,1334.88398796
2464,JAX,LAX,30.494056,-81.687861,33.942536,-118.408075,3458.37335144
2465,JAX,LGA,30.494056,-81.687861,40.777245,-73.872608,1343.03615299
2466,JAX,MCI,30.494056,-81.687861,39.297606,-94.713905,1536.95713465
2467,JAX,MEM,30.494056,-81.687861,35.042417,-89.976667,925.171075591
2468,JAX,MIA,30.494056,-81.687861,25.79325,-80.290556,540.513405222
2469,JAX,MSP,30.494056,-81.687861,44.881956,-93.221767,1890.87029424
2470,JAX,MSY,30.494056,-81.687861,29.993389,-90.258028,825.191830945
2471,JAX,ORD,30.494056,-81.687861,41.978603,-87.904842,1392.86803317
2472,JAX,ORF,30.494056,-81.687861,36.894611,-76.201222,874.058431183
2473,JAX,PHL,30.494056,-81.687861,39.871944,-75.241139,1195.61909594
2474,JAX,PIR,30.494056,-81.687861,44.3827,-100.286,2244.78112561
2475,JAX,PNS,30.494056,-81.687861,30.473425,-87.186611,527.03494593
2476,JAX,RDU,30.494056,-81.687861,35.877639,-78.787472,656.770842528
2477,JAX,TPA,30.494056,-81.687861,27.975472,-82.53325,291.907998395
2478,JFK,ACK,40.639751,-73.778925,41.253053,-70.060181,319.761259098
2479,JFK,ALB,40.639751,-73.778925,42.748267,-73.801692,234.537503034
2480,JFK,ATL,40.639751,-73.778925,33.636719,-84.428067,1222.46835494
2481,JFK,AUS,40.639751,-73.778925,30.194528,-97.669889,2446.2245367
2482,JFK,BDL,40.639751,-73.778925,41.938889,-72.683222,171.072514544
2483,JFK,BGM,40.639751,-73.778925,42.208689,-75.979839,253.262055462
2484,JFK,BNA,40.639751,-73.778925,36.124472,-86.678194,1230.14444451
2485,JFK,BOS,40.639751,-73.778925,42.364347,-71.005181,300.282139725
2486,JFK,BQN,40.639751,-73.778925,18.494861,-67.129444,2543.76533401
2487,JFK,BTV,40.639751,-73.778925,44.471861,-73.153278,429.312312247
2488,JFK,BUF,40.639751,-73.778925,42.940525,-78.732167,483.849580446
2489,JFK,BUR,40.639751,-73.778925,34.200667,-118.358667,3959.62645817
2490,JFK,BWI,40.639751,-73.778925,39.175361,-76.668333,295.453915883
2491,JFK,CLE,40.639751,-73.778925,41.411689,-81.849794,682.419433769
2492,JFK,CLT,40.639751,-73.778925,35.214,-80.943139,870.79974743
2493,JFK,CMH,40.639751,-73.778925,39.997972,-82.891889,775.787259804
2494,JFK,CVG,40.639751,-73.778925,39.048836,-84.667822,945.95340566
2495,JFK,DCA,40.639751,-73.778925,38.852083,-77.037722,342.32362212
2496,JFK,DEN,40.639751,-73.778925,39.861656,-104.673178,2610.61622178
2497,JFK,DFW,40.639751,-73.778925,32.896828,-97.037997,2235.592353
2498,JFK,DTW,40.639751,-73.778925,42.212444,-83.353389,816.978594618
2499,JFK,FLL,40.639751,-73.778925,26.072583,-80.15275,1723.82751372
2500,JFK,GSO,40.639751,-73.778925,36.09775,-79.937306,736.968636281
2501,JFK,HDN,40.639751,-73.778925,40.481181,-107.21766,2808.48164785
2502,JFK,HOU,40.639751,-73.778925,29.645419,-95.278889,2296.80614544
2503,JFK,IAD,40.639751,-73.778925,38.944533,-77.455811,366.428955261
2504,JFK,IAH,40.639751,-73.778925,29.984433,-95.341442,2278.60709388
2505,JFK,IND,40.639751,-73.778925,39.717331,-86.294383,1067.63396731
2506,JFK,JAX,40.639751,-73.778925,30.494056,-81.687861,1334.88398796
2507,JFK,LAS,40.639751,-73.778925,36.080056,-115.15225,3610.43675896
2508,JFK,LAX,40.639751,-73.778925,33.942536,-118.408075,3975.44755286
2509,JFK,LGA,40.639751,-73.778925,40.777245,-73.872608,17.2128861279
2510,JFK,LGB,40.639751,-73.778925,33.817722,-118.151611,3959.53609075
2511,JFK,MCO,40.639751,-73.778925,28.429394,-81.308994,1521.86071582
2512,JFK,MHT,40.639751,-73.778925,42.932556,-71.435667,320.607524529
2513,JFK,MIA,40.639751,-73.778925,25.79325,-80.290556,1757.66033802
2514,JFK,MSP,40.639751,-73.778925,44.881956,-93.221767,1651.78904439
2515,JFK,MSY,40.639751,-73.778925,29.993389,-90.258028,1902.08444408
2516,JFK,OAK,40.639751,-73.778925,37.721278,-122.220722,4136.4201091
2517,JFK,ONT,40.639751,-73.778925,34.056,-117.601194,3902.34829372
2518,JFK,ORD,40.639751,-73.778925,41.978603,-87.904842,1188.21104743
2519,JFK,ORF,40.639751,-73.778925,36.894611,-76.201222,466.491644082
2520,JFK,PBI,40.639751,-73.778925,26.683161,-80.095589,1657.65975687
2521,JFK,PDX,40.639751,-73.778925,45.588722,-122.5975,3940.06403167
2522,JFK,PHL,40.639751,-73.778925,39.871944,-75.241139,150.662111469
2523,JFK,PHX,40.639751,-73.778925,33.434278,-112.011583,3459.16816841
2524,JFK,PIT,40.639751,-73.778925,40.491467,-80.232872,545.466430519
2525,JFK,PSE,40.639751,-73.778925,18.008306,-66.563028,2610.32547644
2526,JFK,PVD,40.639751,-73.778925,41.732581,-71.420383,231.836533366
2527,JFK,PWM,40.639751,-73.778925,43.646161,-70.309281,440.038134154
2528,JFK,RDU,40.639751,-73.778925,35.877639,-78.787472,686.708234063
2529,JFK,RIC,40.639751,-73.778925,37.505167,-77.319667,463.646220095
2530,JFK,ROC,40.639751,-73.778925,43.118866,-77.672389,424.187682155
2531,JFK,RSW,40.639751,-73.778925,26.536167,-81.755167,1732.18465216
2532,JFK,SAN,40.639751,-73.778925,32.733556,-117.189667,3929.24255963
2533,JFK,SAV,40.639751,-73.778925,32.127583,-81.202139,1155.83214599
2534,JFK,SDF,40.639751,-73.778925,38.1740858,-85.7364989,1062.67018628
2535,JFK,SEA,40.639751,-73.778925,47.449,-122.309306,3887.88175519
2536,JFK,SFO,40.639751,-73.778925,37.618972,-122.374889,4153.08054452
2537,JFK,SJC,40.639751,-73.778925,37.3626,-121.929022,4126.07846402
2538,JFK,SJU,40.639751,-73.778925,18.439417,-66.001833,2578.72320932
2539,JFK,SLC,40.639751,-73.778925,40.788389,-111.977772,3194.58544178
2540,JFK,SMF,40.639751,-73.778925,38.695417,-121.590778,4048.57016522
2541,JFK,SRQ,40.639751,-73.778925,27.395444,-82.554389,1678.52544336
2542,JFK,STL,40.639751,-73.778925,38.748697,-90.370028,1433.2759307
2543,JFK,STT,40.639751,-73.778925,18.337306,-64.973361,2619.58824211
2544,JFK,SWF,40.639751,-73.778925,41.504094,-74.104839,99.9494213459
2545,JFK,SYR,40.639751,-73.778925,43.111187,-76.106311,335.711337477
2546,JFK,TPA,40.639751,-73.778925,27.975472,-82.53325,1620.03182807
2547,JFK,TUS,40.639751,-73.778925,32.116083,-110.941028,3432.32549792
2548,JNU,ANC,58.354972,-134.576278,61.174361,-149.996361,916.216385327
2549,JNU,GST,58.354972,-134.576278,58.4253,-135.707,66.3818709072
2550,JNU,KTN,58.354972,-134.576278,55.355556,-131.71375,376.23306625
2551,JNU,PSG,58.354972,-134.576278,56.801667,-132.945278,198.257473439
2552,JNU,SEA,58.354972,-134.576278,47.449,-122.309306,1460.97474005
2553,JNU,SIT,58.354972,-134.576278,57.047138,-135.361611,152.772223501
2554,JNU,YAK,58.354972,-134.576278,59.3012,-139.3937,296.570539258
2555,KOA,DEN,19.738767,-156.045631,39.861656,-104.673178,5353.13644325
2556,KOA,HNL,19.738767,-156.045631,21.318681,-157.922428,262.865597298
2557,KOA,LAX,19.738767,-156.045631,33.942536,-118.408075,4026.89451612
2558,KOA,OAK,19.738767,-156.045631,37.721278,-122.220722,3826.05953259
2559,KOA,OGG,19.738767,-156.045631,20.89865,-156.430458,135.113694701
2560,KOA,ORD,19.738767,-156.045631,41.978603,-87.904842,6773.3095632
2561,KOA,PHX,19.738767,-156.045631,33.434278,-112.011583,4598.37581635
2562,KOA,SEA,19.738767,-156.045631,47.449,-122.309306,4328.05516991
2563,KOA,SFO,19.738767,-156.045631,37.618972,-122.374889,3809.21455014
2564,KOA,SLC,19.738767,-156.045631,40.788389,-111.977772,4770.53930672
2565,KOA,SNA,19.738767,-156.045631,33.675667,-117.868222,4068.89038367
2566,KTN,JNU,55.355556,-131.71375,58.354972,-134.576278,376.23306625
2567,KTN,SEA,55.355556,-131.71375,47.449,-122.309306,1093.0868094
2568,KTN,SIT,55.355556,-131.71375,57.047138,-135.361611,293.779714453
2569,KTN,WRG,55.355556,-131.71375,56.4843,-132.37,132.043190217
2570,LAN,ATL,42.7787,-84.587357,33.636719,-84.428067,1016.95574525
2571,LAN,CVG,42.7787,-84.587357,39.048836,-84.667822,414.927216049
2572,LAN,DTW,42.7787,-84.587357,42.212444,-83.353389,119.198651157
2573,LAN,GRR,42.7787,-84.587357,42.880833,-85.522806,77.1482982731
2574,LAN,MSP,42.7787,-84.587357,44.881956,-93.221767,730.824096653
2575,LAN,ORD,42.7787,-84.587357,41.978603,-87.904842,286.721220789
2576,LAS,ABQ,36.080056,-115.15225,35.0402222,-106.6091944,781.365912045
2577,LAS,ALB,36.080056,-115.15225,42.748267,-73.801692,3592.66693493
2578,LAS,AMA,36.080056,-115.15225,35.219369,-101.705931,1218.131518
2579,LAS,ANC,36.080056,-115.15225,61.174361,-149.996361,3704.65099254
2580,LAS,ATL,36.080056,-115.15225,33.636719,-84.428067,2805.73363783
2581,LAS,AUS,36.080056,-115.15225,30.194528,-97.669889,1751.69317681
2582,LAS,BDL,36.080056,-115.15225,41.938889,-72.683222,3689.48451531
2583,LAS,BFL,36.080056,-115.15225,35.433598,-119.05677,359.668555418
2584,LAS,BHM,36.080056,-115.15225,33.562942,-86.75355,2598.97398848
2585,LAS,BMI,36.080056,-115.15225,40.477111,-88.915917,2333.30011458
2586,LAS,BNA,36.080056,-115.15225,36.124472,-86.678194,2549.68588358
2587,LAS,BOI,36.080056,-115.15225,43.564361,-116.222861,837.465115831
2588,LAS,BOS,36.080056,-115.15225,42.364347,-71.005181,3823.89478971
2589,LAS,BUF,36.080056,-115.15225,42.940525,-78.732167,3190.48418528
2590,LAS,BUR,36.080056,-115.15225,34.200667,-118.358667,358.791920234
2591,LAS,BWI,36.080056,-115.15225,39.175361,-76.668333,3382.20181138
2592,LAS,CAK,36.080056,-115.15225,40.9160833,-81.4421944,2964.45935989
2593,LAS,CLE,36.080056,-115.15225,41.411689,-81.849794,2930.35656137
2594,LAS,CLT,36.080056,-115.15225,35.214,-80.943139,3077.57298132
2595,LAS,CMH,36.080056,-115.15225,39.997972,-82.891889,2843.70702556
2596,LAS,COS,36.080056,-115.15225,38.805805,-104.700778,970.831260227
2597,LAS,CVG,36.080056,-115.15225,39.048836,-84.667822,2695.24767466
2598,LAS,DAY,36.080056,-115.15225,39.902375,-84.219375,2730.7788801
2599,LAS,DCA,36.080056,-115.15225,38.852083,-77.037722,3354.65008663
2600,LAS,DEN,36.080056,-115.15225,39.861656,-104.673178,1009.6875288
2601,LAS,DFW,36.080056,-115.15225,32.896828,-97.037997,1695.35321251
2602,LAS,DTW,36.080056,-115.15225,42.212444,-83.353389,2808.92499509
2603,LAS,ELP,36.080056,-115.15225,31.80725,-106.377583,938.265105025
2604,LAS,EUG,36.080056,-115.15225,44.124583,-123.211972,1126.10618248
2605,LAS,EWR,36.080056,-115.15225,40.6925,-74.168667,3577.14800685
2606,LAS,FAT,36.080056,-115.15225,36.776194,-119.71814,415.855529053
2607,LAS,FLL,36.080056,-115.15225,26.072583,-80.15275,3493.21476708
2608,LAS,FNT,36.080056,-115.15225,42.965424,-83.743629,2783.42163411
2609,LAS,GEG,36.080056,-115.15225,47.619861,-117.533833,1298.47544762
2610,LAS,HNL,36.080056,-115.15225,21.318681,-157.922428,4441.80818244
2611,LAS,HOU,36.080056,-115.15225,29.645419,-95.278889,1985.30121781
2612,LAS,IAD,36.080056,-115.15225,38.944533,-77.455811,3317.51043299
2613,LAS,IAH,36.080056,-115.15225,29.984433,-95.341442,1963.42061067
2614,LAS,IND,36.080056,-115.15225,39.717331,-86.294383,2553.68593203
2615,LAS,ISP,36.080056,-115.15225,40.79525,-73.100222,3665.69072264
2616,LAS,JFK,36.080056,-115.15225,40.639751,-73.778925,3610.43675896
2617,LAS,LAX,36.080056,-115.15225,33.942536,-118.408075,380.095816191
2618,LAS,LBB,36.080056,-115.15225,33.663639,-101.822778,1244.64817384
2619,LAS,LGB,36.080056,-115.15225,33.817722,-118.151611,371.577952767
2620,LAS,LIT,36.080056,-115.15225,34.729444,-92.224306,2079.28519226
2621,LAS,MAF,36.080056,-115.15225,31.942528,-102.201914,1278.34198101
2622,LAS,MCI,36.080056,-115.15225,39.297606,-94.713905,1830.08361852
2623,LAS,MCO,36.080056,-115.15225,28.429394,-81.308994,3277.14390441
2624,LAS,MDW,36.080056,-115.15225,41.785972,-87.752417,2442.67409883
2625,LAS,MEM,36.080056,-115.15225,35.042417,-89.976667,2274.58663579
2626,LAS,MFR,36.080056,-115.15225,42.374228,-122.8735,964.959793262
2627,LAS,MHT,36.080056,-115.15225,42.932556,-71.435667,3784.39506529
2628,LAS,MIA,36.080056,-115.15225,25.79325,-80.290556,3495.27375247
2629,LAS,MKE,36.080056,-115.15225,42.947222,-87.896583,2447.74163807
2630,LAS,MLI,36.080056,-115.15225,41.448528,-90.507539,2210.75178768
2631,LAS,MRY,36.080056,-115.15225,36.587,-121.842944,602.039402513
2632,LAS,MSP,36.080056,-115.15225,44.881956,-93.221767,2088.44335836
2633,LAS,MSY,36.080056,-115.15225,29.993389,-90.258028,2410.34221523
2634,LAS,OAK,36.080056,-115.15225,37.721278,-122.220722,654.499018798
2635,LAS,OGG,36.080056,-115.15225,20.89865,-156.430458,4334.48897389
2636,LAS,OKC,36.080056,-115.15225,35.393089,-97.600733,1584.35794141
2637,LAS,OMA,36.080056,-115.15225,41.303167,-95.894069,1765.47731233
2638,LAS,ONT,36.080056,-115.15225,34.056,-117.601194,316.822275462
2639,LAS,ORD,36.080056,-115.15225,41.978603,-87.904842,2432.47533599
2640,LAS,ORF,36.080056,-115.15225,36.894611,-76.201222,3460.00818533
2641,LAS,PBI,36.080056,-115.15225,26.683161,-80.095589,3467.76128239
2642,LAS,PDX,36.080056,-115.15225,45.588722,-122.5975,1228.02459455
2643,LAS,PHL,36.080056,-115.15225,39.871944,-75.241139,3495.52978487
2644,LAS,PHX,36.080056,-115.15225,33.434278,-112.011583,411.018413108
2645,LAS,PIH,36.080056,-115.15225,42.9098,-112.596,790.6111397
2646,LAS,PIT,36.080056,-115.15225,40.491467,-80.232872,3067.54813805
2647,LAS,PSP,36.080056,-115.15225,33.829667,-116.506694,279.099994485
2648,LAS,PVD,36.080056,-115.15225,41.732581,-71.420383,3795.66032029
2649,LAS,RDU,36.080056,-115.15225,35.877639,-78.787472,3253.8640319
2650,LAS,RNO,36.080056,-115.15225,39.499108,-119.768108,555.951991982
2651,LAS,ROC,36.080056,-115.15225,43.118866,-77.672389,3277.05215353
2652,LAS,SAN,36.080056,-115.15225,32.733556,-117.189667,416.520772784
2653,LAS,SAT,36.080056,-115.15225,29.533694,-98.469778,1718.02434335
2654,LAS,SBA,36.080056,-115.15225,34.426211,-119.840372,463.794138984
2655,LAS,SBP,36.080056,-115.15225,35.2368,-120.642,504.84970123
2656,LAS,SDF,36.080056,-115.15225,38.1740858,-85.7364989,2608.11153488
2657,LAS,SEA,36.080056,-115.15225,47.449,-122.309306,1395.55371403
2658,LAS,SFO,36.080056,-115.15225,37.618972,-122.374889,665.070049611
2659,LAS,SJC,36.080056,-115.15225,37.3626,-121.929022,620.651761646
2660,LAS,SLC,36.080056,-115.15225,40.788389,-111.977772,592.147207932
2661,LAS,SMF,36.080056,-115.15225,38.695417,-121.590778,638.84869288
2662,LAS,SNA,36.080056,-115.15225,33.675667,-117.868222,364.580530818
2663,LAS,STL,36.080056,-115.15225,38.748697,-90.370028,2202.57737897
2664,LAS,TPA,36.080056,-115.15225,27.975472,-82.53325,3188.47082793
2665,LAS,TUL,36.080056,-115.15225,36.198389,-95.888111,1727.64803862
2666,LAS,TUS,36.080056,-115.15225,32.116083,-110.941028,587.105770523
2667,LAS,YUM,36.080056,-115.15225,32.656578,-114.60598,384.079229123
2668,LAW,DFW,34.5677144,-98.4166367,32.896828,-97.037997,225.392488724
2669,LAX,ABQ,33.942536,-118.408075,35.0402222,-106.6091944,1087.90328091
2670,LAX,ANC,33.942536,-118.408075,61.174361,-149.996361,3771.99859098
2671,LAX,ASE,33.942536,-118.408075,39.2232,-106.869,1184.87885422
2672,LAX,ATL,33.942536,-118.408075,33.636719,-84.428067,3126.76698871
2673,LAX,AUS,33.942536,-118.408075,30.194528,-97.669889,1994.9813576
2674,LAX,BDL,33.942536,-118.408075,41.938889,-72.683222,4058.60772393
2675,LAX,BFL,33.942536,-118.408075,35.433598,-119.05677,176.141802296
2676,LAX,BNA,33.942536,-118.408075,36.124472,-86.678194,2887.23211757
2677,LAX,BOI,33.942536,-118.408075,43.564361,-116.222861,1086.77520346
2678,LAX,BOS,33.942536,-118.408075,42.364347,-71.005181,4194.35152053
2679,LAX,BWI,33.942536,-118.408075,39.175361,-76.668333,3741.08989194
2680,LAX,CDC,33.942536,-118.408075,37.700967,-113.098847,635.440366388
2681,LAX,CLD,33.942536,-118.408075,33.0742,-117.1648,150.410885971
2682,LAX,CLE,33.942536,-118.408075,41.411689,-81.849794,3297.46665925
2683,LAX,CLT,33.942536,-118.408075,35.214,-80.943139,3413.6080762
2684,LAX,CMH,33.942536,-118.408075,39.997972,-82.891889,3205.07795409
2685,LAX,COS,33.942536,-118.408075,38.805805,-104.700778,1339.66299463
2686,LAX,CVG,33.942536,-118.408075,39.048836,-84.667822,3051.88913375
2687,LAX,DCA,33.942536,-118.408075,38.852083,-77.037722,3712.06699267
2688,LAX,DEN,33.942536,-118.408075,39.861656,-104.673178,1385.56196533
2689,LAX,DFW,33.942536,-118.408075,32.896828,-97.037997,1983.80401964
2690,LAX,DRO,33.942536,-118.408075,37.151516,-107.75377,1027.42754332
2691,LAX,DTW,33.942536,-118.408075,42.212444,-83.353389,3179.04182705
2692,LAX,EGE,33.942536,-118.408075,39.642556,-106.917694,1202.46889964
2693,LAX,ELP,33.942536,-118.408075,31.80725,-106.377583,1147.93738893
2694,LAX,EUG,33.942536,-118.408075,44.124583,-123.211972,1205.63208784
2695,LAX,EWR,33.942536,-118.408075,40.6925,-74.168667,3942.25531212
2696,LAX,FAT,33.942536,-118.408075,36.776194,-119.71814,336.835693121
2697,LAX,FLL,33.942536,-118.408075,26.072583,-80.15275,3764.40819245
2698,LAX,GEG,33.942536,-118.408075,47.619861,-117.533833,1523.08001352
2699,LAX,GJT,33.942536,-118.408075,39.122413,-108.526735,1053.47733449
2700,LAX,HNL,33.942536,-118.408075,21.318681,-157.922428,4109.44689423
2701,LAX,HOU,33.942536,-118.408075,29.645419,-95.278889,2233.09830152
2702,LAX,IAD,33.942536,-118.408075,38.944533,-77.455811,3675.18791022
2703,LAX,IAH,33.942536,-118.408075,29.984433,-95.341442,2215.77139577
2704,LAX,ICT,33.942536,-118.408075,37.649944,-97.433056,1932.36098062
2705,LAX,IDA,33.942536,-118.408075,43.514556,-112.07075,1197.40761469
2706,LAX,IND,33.942536,-118.408075,39.717331,-86.294383,2913.79934278
2707,LAX,IPL,33.942536,-118.408075,32.834219,-115.578744,290.232004967
2708,LAX,IYK,33.942536,-118.408075,35.658889,-117.829444,198.088498668
2709,LAX,JAC,33.942536,-118.408075,43.607333333,-110.73775,1262.82310508
2710,LAX,JAX,33.942536,-118.408075,30.494056,-81.687861,3458.37335144
2711,LAX,JFK,33.942536,-118.408075,40.639751,-73.778925,3975.44755286
2712,LAX,KOA,33.942536,-118.408075,19.738767,-156.045631,4026.89451612
2713,LAX,LAS,33.942536,-118.408075,36.080056,-115.15225,380.095816191
2714,LAX,LIH,33.942536,-118.408075,21.975983,-159.338958,4204.32776086
2715,LAX,MCI,33.942536,-118.408075,39.297606,-94.713905,2190.34466925
2716,LAX,MCO,33.942536,-118.408075,28.429394,-81.308994,3563.44072152
2717,LAX,MDW,33.942536,-118.408075,41.785972,-87.752417,2812.41897865
2718,LAX,MEM,33.942536,-118.408075,35.042417,-89.976667,2600.53828213
2719,LAX,MFE,33.942536,-118.408075,26.175833,-98.238611,2120.17193352
2720,LAX,MIA,33.942536,-118.408075,25.79325,-80.290556,3763.81865762
2721,LAX,MKE,33.942536,-118.408075,42.947222,-87.896583,2821.48141557
2722,LAX,MOD,33.942536,-118.408075,37.625817,-120.954422,469.668074521
2723,LAX,MRY,33.942536,-118.408075,36.587,-121.842944,428.695271124
2724,LAX,MSP,33.942536,-118.408075,44.881956,-93.221767,2468.0729547
2725,LAX,MSY,33.942536,-118.408075,29.993389,-90.258028,2683.7025765
2726,LAX,MTJ,33.942536,-118.408075,38.509794,-107.894242,1070.49132636
2727,LAX,OAK,33.942536,-118.408075,37.721278,-122.220722,542.904562638
