STATION,STATION_NAME,DATE,PRCP,SNWD,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,WT01,WT02,WT08,WT03,WT10
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070101,0,-9999,211,83,19,60,70,81,107,2300,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070102,0,-9999,244,117,28,60,70,94,116,518,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070103,0,-9999,200,100,22,210,200,67,72,1506,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070104,3,-9999,161,106,31,250,250,67,103,2132,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070105,0,-9999,178,83,59,50,60,130,174,1207,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070106,0,-9999,194,61,26,40,60,112,157,31,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070107,0,-9999,272,67,27,50,60,112,157,1414,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070108,0,-9999,306,122,41,60,50,98,125,1115,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070109,0,-9999,283,100,10,210,210,54,58,1505,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070110,0,-9999,206,89,13,190,200,76,89,1528,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070111,0,-9999,156,111,33,180,180,76,94,1311,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070112,0,-9999,133,72,26,230,250,67,89,1557,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070113,0,-9999,133,39,38,60,80,72,89,1115,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070114,0,-9999,128,6,13,60,60,54,63,2342,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070115,0,-9999,161,33,61,60,60,139,165,900,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070116,0,-9999,178,61,30,30,40,81,107,152,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070117,0,-9999,150,50,24,200,270,67,81,1232,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070118,0,-9999,211,28,37,60,60,94,116,1747,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070119,0,-9999,189,100,32,190,230,63,81,1316,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070120,0,-9999,172,72,28,200,180,72,89,1508,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070121,0,-9999,194,61,47,60,60,112,134,1659,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070122,0,-9999,211,56,26,30,10,89,116,954,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070123,0,-9999,194,56,11,220,220,45,58,1420,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070124,0,-9999,217,56,8,200,200,45,54,1124,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070125,0,-9999,239,67,13,200,240,45,54,1537,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070126,0,-9999,178,67,25,220,210,72,81,1239,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070127,0,-9999,161,106,31,210,200,67,76,1446,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070128,0,-9999,167,78,18,210,220,54,63,1227,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070129,0,-9999,183,100,14,260,240,45,58,1445,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070130,10,-9999,150,111,23,180,190,58,72,1335,1,-9999,1,1,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070131,3,-9999,156,100,17,200,210,54,63,1613,-9999,-9999,-9999,1,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070201,0,-9999,156,94,15,220,200,54,63,1330,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070202,0,-9999,178,61,13,220,230,54,63,1439,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070203,0,-9999,222,61,13,260,270,45,63,1342,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070204,0,-9999,278,56,9,210,200,45,54,1601,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070205,0,-9999,289,94,13,210,230,63,72,1350,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070206,0,-9999,217,100,13,220,200,54,63,1114,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070207,0,-9999,183,94,18,250,240,54,67,1536,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070208,0,-9999,194,72,16,280,120,45,58,2056,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070209,0,-9999,200,100,12,220,260,54,63,1536,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070210,0,-9999,200,106,19,220,220,58,67,1400,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070211,58,-9999,183,128,25,230,220,58,76,1401,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070212,0,-9999,172,111,26,190,200,72,89,1330,-9999,-9999,-9999,-9999,1
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070213,0,-9999,172,100,24,230,260,67,81,1654,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070214,0,-9999,183,89,21,210,230,58,72,1224,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070215,0,-9999,206,89,20,210,190,63,76,1406,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070216,0,-9999,272,89,16,220,210,58,63,1734,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070217,0,-9999,317,122,28,60,70,81,112,1006,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070218,15,-9999,228,128,36,190,180,94,112,1621,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070219,8,-9999,172,111,34,120,110,67,89,811,1,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070220,0,-9999,172,94,21,190,210,63,81,1305,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070221,0,-9999,183,89,18,210,220,58,67,1411,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070222,51,-9999,167,117,31,180,210,76,94,1518,1,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070223,0,-9999,156,78,28,260,230,76,112,1320,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070224,0,-9999,172,56,17,200,200,54,67,1247,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070225,0,-9999,167,72,-9999,230,220,67,89,1554,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070226,0,-9999,167,139,-9999,210,210,63,81,1315,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070227,48,-9999,161,94,38,220,240,72,103,1240,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070228,13,-9999,150,83,25,230,240,72,98,1416,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070301,0,-9999,161,50,24,220,210,58,76,1417,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070302,0,-9999,239,61,26,20,50,98,130,1221,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070303,0,-9999,261,89,25,40,60,81,112,1328,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070304,0,-9999,267,83,18,190,220,63,72,1519,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070305,0,-9999,244,117,17,200,200,63,72,1237,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070306,0,-9999,283,133,17,200,200,67,76,1230,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070307,0,-9999,228,133,22,230,250,67,81,1532,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070308,0,-9999,194,106,22,180,200,63,81,1435,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070309,3,-9999,183,122,17,260,220,54,67,1223,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070310,0,-9999,194,111,19,210,220,45,63,1127,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070311,3,-9999,350,100,17,200,210,76,89,1237,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070312,0,-9999,294,128,14,200,200,63,67,1337,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070313,0,-9999,244,128,28,210,210,81,89,1750,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070314,0,-9999,189,128,24,200,210,58,72,1304,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070315,0,-9999,200,133,19,220,240,45,63,1242,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070316,0,-9999,211,122,16,210,210,45,58,1356,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070317,0,-9999,194,128,22,210,220,58,89,1320,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070318,0,-9999,167,128,28,200,190,58,67,1658,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070319,0,-9999,189,139,24,220,210,54,67,1602,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070320,0,-9999,178,139,29,200,190,81,94,1357,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070321,3,-9999,172,128,26,200,210,58,72,1631,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070322,0,-9999,267,100,21,140,130,89,112,1807,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070323,0,-9999,211,128,29,210,220,67,89,1247,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070324,0,-9999,206,144,23,210,230,58,81,1319,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070325,0,-9999,200,139,18,240,220,54,72,1356,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070326,0,-9999,183,139,30,190,210,58,72,1535,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070327,0,-9999,172,117,51,260,280,112,161,1237,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070328,0,-9999,194,83,26,220,230,72,89,1250,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070329,0,-9999,250,89,22,270,280,67,94,1617,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070330,0,-9999,233,100,20,220,220,58,67,1556,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070331,0,-9999,228,89,22,220,210,58,67,1448,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070401,0,-9999,211,117,24,210,200,58,72,1356,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070402,3,-9999,194,122,27,210,200,58,72,1259,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070403,0,-9999,200,139,26,200,200,63,98,1224,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070404,0,-9999,217,139,18,210,220,58,67,1035,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070405,0,-9999,200,144,26,210,220,72,89,1456,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070406,0,-9999,189,150,25,210,200,63,72,1532,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070407,0,-9999,178,150,19,190,220,45,63,1551,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070408,0,-9999,194,150,26,210,200,63,72,1037,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070409,0,-9999,206,144,30,190,200,76,103,1606,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070410,0,-9999,217,133,26,200,220,58,89,1222,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070411,0,-9999,206,139,34,210,220,72,98,1532,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070412,0,-9999,211,133,37,320,290,94,139,1308,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070413,0,-9999,244,106,26,250,260,72,94,1551,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070414,0,-9999,239,111,31,210,210,81,98,1232,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070415,0,-9999,178,122,36,230,240,72,103,1129,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070416,0,-9999,189,117,34,210,210,72,89,1338,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070417,0,-9999,183,122,30,220,200,67,89,1424,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070418,0,-9999,206,111,33,280,270,103,157,1434,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070419,0,-9999,200,94,29,200,220,67,76,1338,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070420,58,-9999,144,111,27,190,220,81,94,1112,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070421,0,-9999,178,94,22,190,190,63,76,1257,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070422,18,-9999,183,111,22,210,210,67,76,1339,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070423,3,-9999,189,128,28,190,200,72,89,1237,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070424,0,-9999,228,111,20,210,220,58,76,1052,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070425,0,-9999,250,133,23,190,200,58,72,1357,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070426,0,-9999,206,144,28,190,190,67,76,1503,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070427,0,-9999,244,139,24,200,230,67,76,1329,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070428,0,-9999,228,150,25,210,210,63,76,1248,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070429,0,-9999,211,150,31,190,190,63,76,1406,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070430,0,-9999,217,156,23,210,200,58,98,1326,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070501,0,-9999,211,156,33,210,180,63,89,1353,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070502,0,-9999,211,156,28,220,240,67,81,1553,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070503,0,-9999,206,133,31,200,200,76,98,1227,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070504,0,-9999,194,133,39,220,230,81,107,1407,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070505,0,-9999,211,144,27,250,190,72,94,1128,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070506,0,-9999,322,156,38,40,30,98,134,752,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070507,0,-9999,339,144,26,270,270,72,98,1551,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070508,0,-9999,333,167,26,220,210,72,81,1313,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070509,0,-9999,261,139,26,210,220,76,89,1235,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070510,0,-9999,250,128,26,210,200,63,76,1128,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070511,0,-9999,217,128,27,220,220,67,76,1431,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070512,0,-9999,200,139,26,200,210,63,89,1511,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070513,0,-9999,200,128,29,200,200,67,76,1258,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070514,0,-9999,200,144,33,190,190,67,81,1240,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070515,0,-9999,206,144,28,200,210,67,76,1505,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070516,0,-9999,194,144,22,190,200,63,76,1454,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070517,0,-9999,200,144,26,210,210,58,72,1610,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070518,0,-9999,200,144,26,220,230,54,67,1406,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070519,0,-9999,211,144,26,220,220,58,72,1344,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070520,0,-9999,194,150,31,190,200,63,72,1535,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070521,0,-9999,178,144,30,200,190,58,72,1047,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070522,0,-9999,211,150,25,190,200,63,81,1307,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070523,0,-9999,217,150,22,220,220,63,76,1318,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070524,0,-9999,222,139,24,200,180,63,72,1737,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070525,0,-9999,211,156,29,200,220,63,81,1428,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070526,0,-9999,211,150,24,210,210,63,76,1328,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070527,0,-9999,211,156,25,200,190,63,94,1616,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070528,0,-9999,200,150,35,210,210,72,94,1408,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070529,0,-9999,206,150,28,200,200,63,81,1557,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070530,0,-9999,206,144,25,210,210,63,76,1441,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070531,0,-9999,211,144,22,220,220,63,76,1624,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070601,0,-9999,211,150,24,210,220,67,81,1104,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070602,0,-9999,206,161,33,210,220,67,81,1512,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070603,0,-9999,217,161,24,220,230,58,67,1519,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070604,0,-9999,222,156,20,210,220,58,67,1403,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070605,0,-9999,200,150,32,200,220,72,89,1347,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070606,0,-9999,206,144,32,210,210,72,103,1202,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070607,0,-9999,222,133,33,200,200,67,89,1237,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070608,0,-9999,211,144,37,210,210,81,94,1521,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070609,0,-9999,200,150,35,190,230,67,89,1501,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070610,0,-9999,217,150,31,200,200,67,94,1502,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070611,0,-9999,211,156,33,200,190,72,89,1311,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070612,0,-9999,233,161,27,210,210,58,76,1441,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070613,0,-9999,256,161,26,210,190,72,81,1830,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070614,0,-9999,233,161,30,190,190,67,81,1441,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070615,0,-9999,233,161,32,200,190,72,89,1203,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070616,0,-9999,228,161,27,210,210,63,94,1158,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070617,0,-9999,217,161,30,200,200,67,81,1401,1,-9999,-9999,-9999,-9999
