STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071014,0,0,0,111,-17,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071015,0,0,0,111,17,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071016,117,0,0,117,61,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071017,0,0,0,161,100,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071018,147,0,0,178,106,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071019,33,0,0,128,83,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071020,3,0,0,178,89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071021,0,0,0,156,56,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071022,3,0,0,94,6,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071023,36,0,0,100,-11,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071024,23,0,3,56,-28,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071025,0,0,0,117,-39,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071026,0,0,0,128,39,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071027,13,0,0,78,0,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071028,0,0,0,67,-33,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071029,0,0,0,156,28,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071030,0,0,0,167,11,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071031,8,0,0,133,17,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071101,0,0,0,72,6,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071102,0,0,0,117,-6,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071103,0,0,0,72,-33,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071104,0,0,0,72,-44,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071105,81,0,56,33,-11,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071106,208,152,203,-6,-39,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071107,10,178,33,-17,-50,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071108,0,152,5,0,-56,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071109,0,127,3,17,-61,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071110,0,102,0,39,-72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071111,0,76,0,89,17,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071112,0,0,0,67,17,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071113,0,0,0,89,0,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071114,25,0,25,83,0,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071115,30,51,64,0,-56,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071116,0,51,0,11,-89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071117,28,76,41,-22,-33,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071118,0,51,0,28,-83,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071119,13,25,0,28,0,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071120,0,0,0,17,-11,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071121,48,25,36,6,-56,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071122,5,25,28,-39,-117,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071123,0,51,0,-33,-144,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071124,0,25,8,-17,-56,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071125,0,25,0,56,-33,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071126,0,25,8,6,-56,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071127,81,51,122,-50,-150,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071128,18,76,25,-22,-139,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071129,0,76,0,-72,-144,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071130,8,76,18,-128,-156,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071201,160,76,165,-56,-194,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071202,97,254,81,-6,-56,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071203,43,330,224,-50,-106,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071204,66,381,224,-72,-89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071205,41,508,119,-89,-139,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071206,0,432,0,-89,-217,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071207,0,381,0,-61,-133,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071208,0,356,0,-106,-178,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071209,0,330,3,-100,-167,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071210,0,330,0,-39,-189,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071211,0,305,0,-50,-94,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071212,0,305,8,-28,-89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071213,3,305,8,-28,-89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071214,8,305,66,-83,-178,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071215,0,279,0,-61,-233,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071216,10,279,41,-50,-211,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071217,0,305,5,-61,-200,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071218,18,305,20,-22,-144,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071219,10,305,13,-22,-61,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071220,0,305,0,0,-72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071221,0,305,0,0,-17,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071222,13,279,0,22,0,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071223,191,254,15,33,-106,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071224,3,229,5,-39,-78,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071225,41,229,69,-39,-67,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071226,43,305,69,-11,-44,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071227,18,356,28,-17,-83,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071228,43,330,48,-44,-83,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071229,0,356,3,-44,-89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071230,0,356,8,-39,-111,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20071231,3,330,10,-33,-89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080101,104,559,178,-56,-100,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080102,28,559,137,-78,-183,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080103,0,533,0,-50,-183,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080104,0,457,0,-17,-117,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080105,0,432,0,6,-67,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080106,0,381,0,39,0,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080107,15,305,0,33,-44,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080108,5,279,10,6,-6,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080109,0,279,0,0,-44,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080110,0,279,0,6,-61,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080111,13,279,15,-17,-39,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080112,15,279,38,-11,-44,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080113,61,330,97,-11,-44,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080114,43,381,76,-28,-67,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080115,5,432,15,-56,-72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080116,0,406,0,-17,-94,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080117,130,0,145,-39,-94,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080118,0,483,3,-94,-206,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080119,0,483,0,-178,-256,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080120,0,457,0,-167,-289,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080121,0,457,5,-144,-233,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080122,0,457,0,-117,-194,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080123,3,457,5,-133,-233,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080124,0,457,0,-111,-217,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080125,0,457,0,-39,-150,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080126,0,457,3,-44,-150,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080127,0,457,0,-17,-111,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080128,0,457,0,50,-78,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080129,64,432,79,28,-144,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080130,69,457,86,-144,-222,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080131,0,432,0,-106,-233,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080201,0,432,0,-44,-211,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080202,8,432,18,-28,-61,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080203,0,432,0,-6,-56,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080204,56,432,53,-11,-56,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080205,0,457,0,-11,-78,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080206,10,483,28,-78,-94,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080207,0,483,0,-39,-206,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080208,0,483,0,-22,-156,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080209,33,483,41,-22,-183,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080210,18,457,15,-183,-228,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080211,0,457,0,-122,-217,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080212,0,457,3,-78,-189,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080213,0,457,0,-72,-172,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080214,61,508,132,-72,-172,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080215,0,559,0,-117,-272,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080216,0,559,0,-44,-278,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080217,142,508,155,-33,-100,-9999
