STATION,STATION_NAME,DATE,PRCP,SNWD,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070419,0,-9999,178,-21,29,20,60,72,103,1258
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070420,0,-9999,217,28,13,40,350,54,72,1538
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070421,0,-9999,233,39,19,190,200,63,98,1801
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070422,0,-9999,272,94,50,190,210,103,143,1547
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070423,0,-9999,239,111,76,270,260,139,210,944
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070424,0,-9999,211,72,17,20,180,45,98,1439
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070425,155,-9999,150,83,43,90,90,76,116,1101
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070426,173,-9999,172,72,31,100,100,72,94,332
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070427,3,-9999,122,61,46,240,250,81,103,523
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070428,0,-9999,206,44,32,310,240,94,116,1428
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070429,0,-9999,250,56,40,240,270,98,125,2351
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070430,18,-9999,222,128,34,350,270,112,165,53
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070501,3,-9999,256,100,27,340,350,103,125,2357
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070502,0,-9999,194,100,26,50,40,58,81,1722
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070503,0,-9999,211,72,33,110,110,76,107,1351
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070504,0,-9999,239,78,38,100,100,72,107,1552
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070505,0,-9999,217,106,36,100,50,76,107,1927
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070506,0,-9999,189,78,46,100,130,89,130,834
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070507,0,-9999,244,39,39,190,170,103,125,1315
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070508,0,-9999,289,144,23,310,260,54,76,1522
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070509,157,-9999,233,150,15,260,260,98,116,247
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070510,0,-9999,267,111,16,270,250,72,89,1753
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070511,0,-9999,278,122,18,350,50,58,76,2057
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070512,0,-9999,200,89,30,20,30,67,94,1318
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070513,0,-9999,206,33,21,180,160,45,67,1837
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070514,0,-9999,289,83,53,210,220,98,143,1740
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070515,61,-9999,283,139,55,290,300,116,157,1700
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070516,10,-9999,139,72,50,320,330,107,134,1548
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070517,0,-9999,172,44,27,20,20,89,125,1118
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070518,0,-9999,206,22,16,260,260,63,81,1731
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070519,0,-9999,244,111,36,250,260,81,107,1729
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070520,0,-9999,211,117,22,10,100,54,72,2149
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070521,10,-9999,222,100,25,100,100,45,67,35
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070522,0,-9999,300,111,25,180,180,76,94,1639
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070523,0,-9999,317,100,33,210,240,94,116,1229
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070524,0,-9999,322,178,53,180,190,112,157,1526
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070525,69,-9999,250,128,25,300,290,98,125,41
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070526,236,-9999,200,122,19,310,300,94,130,642
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070527,69,-9999,228,122,38,260,280,89,125,1414
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070528,0,-9999,261,83,7,180,160,40,72,1756
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070529,0,-9999,294,139,16,190,180,54,76,1330
