STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00481840,CODY WY US,20081008,-9999,-9999,0,0,0,194,22,111
GHCND:USC00481840,CODY WY US,20081009,-9999,-9999,0,0,0,111,-6,28
GHCND:USC00481840,CODY WY US,20081010,-9999,-9999,5,0,0,28,-28,-22
GHCND:USC00481840,CODY WY US,20081011,-9999,-9999,69,102,102,-17,-39,-22
GHCND:USC00481840,CODY WY US,20081012,-9999,-9999,38,102,51,-11,-44,-22
GHCND:USC00481840,CODY WY US,20081013,-9999,-9999,0,0,0,61,-56,61
GHCND:USC00481840,CODY WY US,20081014,-9999,-9999,0,0,0,144,-28,89
GHCND:USC00481840,CODY WY US,20081015,-9999,-9999,0,0,0,122,6,111
GHCND:USC00481840,CODY WY US,20081016,-9999,-9999,0,0,0,139,17,128
GHCND:USC00481840,CODY WY US,20081017,-9999,-9999,0,0,0,206,78,183
GHCND:USC00481840,CODY WY US,20081018,-9999,-9999,0,0,0,228,106,211
GHCND:USC00481840,CODY WY US,20081019,-9999,-9999,0,0,0,217,61,106
GHCND:USC00481840,CODY WY US,20081020,-9999,-9999,0,0,0,167,6,144
GHCND:USC00481840,CODY WY US,20081021,-9999,-9999,0,0,0,144,6,44
GHCND:USC00481840,CODY WY US,20081022,-9999,-9999,0,0,0,94,-44,89
GHCND:USC00481840,CODY WY US,20081023,-9999,-9999,0,0,0,156,-44,139
GHCND:USC00481840,CODY WY US,20081024,-9999,-9999,0,0,0,156,-11,139
GHCND:USC00481840,CODY WY US,20081025,-9999,-9999,0,0,0,167,78,144
GHCND:USC00481840,CODY WY US,20081026,-9999,-9999,0,0,0,144,-50,33
GHCND:USC00481840,CODY WY US,20081027,-9999,-9999,0,0,0,144,-72,128
GHCND:USC00481840,CODY WY US,20081028,-9999,-9999,0,0,0,194,0,178
GHCND:USC00481840,CODY WY US,20081029,-9999,-9999,0,0,0,189,22,144
GHCND:USC00481840,CODY WY US,20081030,-9999,-9999,0,0,0,200,83,178
GHCND:USC00481840,CODY WY US,20081031,-9999,-9999,0,0,0,178,28,122
GHCND:USC00481840,CODY WY US,20081101,-9999,-9999,0,0,0,183,78,156
GHCND:USC00481840,CODY WY US,20081102,-9999,-9999,0,0,0,172,50,111
GHCND:USC00481840,CODY WY US,20081103,-9999,-9999,0,0,0,117,56,78
GHCND:USC00481840,CODY WY US,20081104,-9999,-9999,0,0,0,78,6,67
GHCND:USC00481840,CODY WY US,20081105,-9999,-9999,0,0,0,67,-28,11
GHCND:USC00481840,CODY WY US,20081106,-9999,-9999,0,0,0,56,-39,17
GHCND:USC00481840,CODY WY US,20081107,-9999,-9999,0,0,0,111,-44,72
GHCND:USC00481840,CODY WY US,20081108,-9999,-9999,0,0,0,94,0,67
GHCND:USC00481840,CODY WY US,20081109,-9999,-9999,0,0,0,122,-22,78
GHCND:USC00481840,CODY WY US,20081110,-9999,-9999,0,0,0,78,11,56
GHCND:USC00481840,CODY WY US,20081111,-9999,-9999,23,0,0,83,-11,61
GHCND:USC00481840,CODY WY US,20081112,-9999,-9999,0,0,0,106,44,100
GHCND:USC00481840,CODY WY US,20081113,-9999,-9999,0,0,0,128,44,61
GHCND:USC00481840,CODY WY US,20081114,-9999,-9999,0,0,0,72,-56,-17
GHCND:USC00481840,CODY WY US,20081115,-9999,-9999,0,0,0,117,-72,100
GHCND:USC00481840,CODY WY US,20081116,-9999,-9999,0,0,0,139,56,100
GHCND:USC00481840,CODY WY US,20081117,-9999,-9999,0,0,0,183,78,156
GHCND:USC00481840,CODY WY US,20081118,-9999,-9999,0,0,0,194,78,167
GHCND:USC00481840,CODY WY US,20081119,-9999,-9999,0,0,0,167,-17,-17
GHCND:USC00481840,CODY WY US,20081120,-9999,-9999,0,0,0,28,-44,-6
GHCND:USC00481840,CODY WY US,20081121,-9999,-9999,0,0,0,44,-50,22
GHCND:USC00481840,CODY WY US,20081122,-9999,-9999,0,0,0,89,-28,39
GHCND:USC00481840,CODY WY US,20081123,-9999,-9999,0,0,0,50,-17,-17
GHCND:USC00481840,CODY WY US,20081124,-9999,-9999,0,0,0,128,-78,89
GHCND:USC00481840,CODY WY US,20081125,-9999,-9999,0,0,0,111,-22,44
GHCND:USC00481840,CODY WY US,20081126,-9999,-9999,0,0,0,133,6,33
GHCND:USC00481840,CODY WY US,20081127,-9999,-9999,0,0,0,50,-72,-17
GHCND:USC00481840,CODY WY US,20081128,-9999,-9999,0,0,0,67,-83,17
GHCND:USC00481840,CODY WY US,20081129,-9999,-9999,0,0,0,78,-17,39
GHCND:USC00481840,CODY WY US,20081130,-9999,-9999,0,0,0,67,-22,39
GHCND:USC00481840,CODY WY US,20081201,-9999,-9999,0,0,0,128,-44,89
GHCND:USC00481840,CODY WY US,20081202,-9999,-9999,0,0,0,106,-50,-50
GHCND:USC00481840,CODY WY US,20081203,-9999,-9999,30,76,76,-50,-106,-89
GHCND:USC00481840,CODY WY US,20081204,-9999,-9999,10,102,25,-89,-133,-133
GHCND:USC00481840,CODY WY US,20081205,-9999,-9999,0,0,0,50,-178,44
GHCND:USC00481840,CODY WY US,20081206,-9999,-9999,0,0,0,128,28,61
GHCND:USC00481840,CODY WY US,20081207,-9999,-9999,0,0,0,111,-50,72
GHCND:USC00481840,CODY WY US,20081208,-9999,-9999,41,76,76,72,-83,-83
GHCND:USC00481840,CODY WY US,20081209,-9999,-9999,0,51,0,0,-150,-6
GHCND:USC00481840,CODY WY US,20081210,-9999,-9999,0,0,0,72,-22,33
GHCND:USC00481840,CODY WY US,20081211,-9999,-9999,0,0,0,67,-33,-33
GHCND:USC00481840,CODY WY US,20081212,-9999,-9999,0,0,0,72,-83,-17
GHCND:USC00481840,CODY WY US,20081213,-9999,-9999,10,25,25,11,-200,-200
GHCND:USC00481840,CODY WY US,20081214,-9999,-9999,0,25,0,-200,-272,-250
GHCND:USC00481840,CODY WY US,20081215,-9999,-9999,0,25,0,-222,-289,-239
GHCND:USC00481840,CODY WY US,20081216,-9999,-9999,0,25,0,-128,-272,-161
GHCND:USC00481840,CODY WY US,20081217,-9999,-9999,0,0,0,-22,-183,-44
GHCND:USC00481840,CODY WY US,20081218,-9999,-9999,0,0,0,-39,-156,-83
GHCND:USC00481840,CODY WY US,20081219,-9999,-9999,0,0,0,-33,-200,-194
GHCND:USC00481840,CODY WY US,20081220,-9999,-9999,23,51,51,-194,-233,-228
GHCND:USC00481840,CODY WY US,20081221,-9999,-9999,0,51,51,-117,-278,-139
GHCND:USC00481840,CODY WY US,20081222,-9999,-9999,0,25,25,-56,-172,-122
GHCND:USC00481840,CODY WY US,20081223,-9999,-9999,8,25,25,-122,-178,-150
GHCND:USC00481840,CODY WY US,20081224,-9999,-9999,0,0,0,-28,-217,-44
GHCND:USC00481840,CODY WY US,20081225,-9999,-9999,0,0,0,-28,-139,-67
GHCND:USC00481840,CODY WY US,20081226,-9999,-9999,41,76,76,-50,-106,-100
GHCND:USC00481840,CODY WY US,20081227,-9999,-9999,0,0,0,-33,-150,-44
GHCND:USC00481840,CODY WY US,20081228,-9999,-9999,0,0,0,44,-50,28
GHCND:USC00481840,CODY WY US,20081229,-9999,-9999,0,0,0,50,-39,22
GHCND:USC00481840,CODY WY US,20081230,-9999,-9999,8,25,25,56,-67,-67
GHCND:USC00481840,CODY WY US,20081231,-9999,-9999,0,0,0,44,-133,33
