STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070331,15,-9999,-9999,161,33,34,270,270,103,112,1648
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070401,0,-9999,-9999,150,-5,37,230,240,76,94,1413
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070402,0,-9999,-9999,133,-5,40,230,210,98,134,1421
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070403,0,-9999,-9999,139,-55,19,350,350,54,67,1216
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070404,0,-9999,-9999,150,33,30,330,330,63,67,839
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070405,0,-9999,-9999,200,0,29,360,350,63,76,1538
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070406,0,-9999,-9999,233,11,23,350,340,63,72,1224
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070407,0,-9999,-9999,211,50,38,210,220,94,112,2005
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070408,3,-9999,-9999,222,117,51,210,210,94,107,1119
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070409,10,-9999,-9999,172,67,98,230,240,174,210,1312
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070410,0,-9999,-9999,172,39,48,270,260,103,112,1338
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070411,0,-9999,-9999,172,-21,31,260,250,112,134,2101
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070412,0,-9999,-9999,178,61,53,210,210,94,112,1850
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070413,0,-9999,-9999,222,56,34,220,220,81,94,216
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070414,43,-9999,-9999,139,44,25,310,330,67,76,1704
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070415,0,-9999,-9999,167,11,19,200,200,54,72,1631
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070416,0,-9999,-9999,178,-5,40,210,210,98,112,2005
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070417,0,-9999,-9999,183,56,43,220,230,81,103,1526
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070418,0,-9999,-9999,183,22,36,210,270,89,112,1450
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070419,0,-9999,-9999,167,6,38,220,210,81,116,1025
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070420,0,-9999,-9999,189,-21,18,320,250,63,81,1538
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070421,15,-9999,-9999,172,61,21,60,40,54,72,1201
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070422,0,-9999,-9999,172,67,20,230,230,67,76,1234
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070423,0,-9999,-9999,228,83,22,130,120,58,67,1736
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070424,0,-9999,-9999,244,106,47,270,210,103,130,1427
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070425,0,-9999,-9999,206,44,23,240,270,67,76,1713
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070426,0,-9999,-9999,206,33,28,210,220,67,76,1620
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070427,0,-9999,-9999,267,94,39,230,220,81,103,1151
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070428,0,-9999,-9999,239,67,13,110,110,54,63,1223
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070429,0,-9999,-9999,233,50,23,310,310,67,76,1945
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070430,0,-9999,-9999,222,6,16,50,40,54,63,1759
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070501,23,-9999,-9999,178,72,21,150,120,54,63,1628
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070502,51,-9999,-9999,183,72,54,220,220,125,143,1627
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070503,0,-9999,-9999,172,22,46,220,210,107,130,1243
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070504,38,-9999,-9999,189,6,27,350,350,125,139,1437
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070505,0,-9999,-9999,194,33,25,210,210,72,94,1228
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070506,0,-9999,-9999,239,22,18,120,170,54,67,1327
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070507,0,-9999,-9999,283,83,25,140,260,54,67,1532
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070508,0,-9999,-9999,339,67,24,270,270,98,116,1744
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070509,0,-9999,-9999,244,67,16,320,310,58,63,21
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070510,0,-9999,-9999,278,72,18,320,320,45,54,2241
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070511,0,-9999,-9999,267,50,14,300,340,36,45,1319
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070512,5,-9999,-9999,289,83,30,260,270,107,130,1822
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070513,0,-9999,-9999,222,72,42,210,220,98,112,700
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070514,0,-9999,-9999,272,33,26,40,40,72,98,1452
