STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071112,-9999,0,0,172,39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071113,-9999,0,0,100,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071114,-9999,0,0,150,50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071115,-9999,0,0,111,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071116,-9999,0,0,128,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071117,-9999,0,0,150,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071118,-9999,0,0,100,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071119,-9999,0,0,189,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071120,0,0,0,189,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071121,-9999,-9999,-9999,161,-50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071122,-9999,-9999,-9999,11,-161
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071123,-9999,-9999,-9999,-11,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071124,-9999,-9999,-9999,-11,-150
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071125,-9999,-9999,0,22,-139
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071126,-9999,-9999,-9999,39,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071127,-9999,-9999,-9999,50,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071128,-9999,-9999,-9999,89,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071129,-9999,-9999,-9999,39,-128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071130,-9999,-9999,-9999,22,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071201,-9999,-9999,-9999,-11,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071202,-9999,-9999,-9999,39,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071203,-9999,-9999,-9999,11,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071204,-9999,-9999,-9999,28,-89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071205,-9999,-9999,-9999,61,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071206,-9999,-9999,-9999,61,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071207,-9999,-9999,-9999,39,0
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071208,-9999,-9999,-9999,22,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071209,-9999,-9999,-9999,22,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071210,-9999,-9999,-9999,11,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071211,-9999,-9999,-9999,-39,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071212,-9999,-9999,-9999,-39,-89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071213,-9999,-9999,-9999,-22,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071214,-9999,-9999,-9999,-50,-89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071215,-9999,-9999,-9999,-61,-189
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071216,-9999,-9999,-9999,-89,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071217,-9999,-9999,-9999,-11,-172
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071218,-9999,-9999,-9999,-22,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071219,-9999,-9999,-9999,28,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071220,-9999,-9999,-9999,39,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071221,-9999,-9999,-9999,0,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071222,-9999,-9999,-9999,-11,-150
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071223,-9999,-9999,-9999,-61,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071224,-9999,-9999,-9999,-28,-139
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071225,-9999,-9999,-9999,-9999,-72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071226,-9999,-9999,-9999,-28,-189
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071227,-9999,-9999,-9999,11,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071228,-9999,-9999,-9999,-111,-250
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20071229,-9999,-9999,-9999,-111,-172
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080101,-9999,-9999,-9999,-72,-261
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080102,-9999,-9999,-9999,-122,-239
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080103,-9999,-9999,-9999,-111,-222
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080104,-9999,-9999,-9999,-78,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080105,-9999,-9999,-9999,61,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080106,-9999,-9999,-9999,61,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080107,-9999,-9999,-9999,-11,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080108,-9999,-9999,-9999,-9999,-172
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080109,-9999,-9999,-9999,-50,-72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080110,-9999,-9999,-9999,-11,-139
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080111,-9999,-9999,-9999,-28,-72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080112,-9999,-9999,-9999,-11,-128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080113,-9999,-9999,-9999,-22,-161
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080114,-9999,-9999,-9999,-22,-189
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080115,-9999,-9999,-9999,-72,-211
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080116,-9999,-9999,-9999,-9999,-161
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080117,-9999,-9999,-9999,-89,-250
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080118,-9999,-9999,-9999,-122,-211
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080119,-9999,-9999,-9999,-100,-222
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080120,-9999,-9999,-9999,-39,-139
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080121,-9999,-9999,-9999,22,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080122,-9999,-9999,-9999,-11,-78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080123,-9999,-9999,-9999,-11,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080124,-9999,-9999,-9999,-11,-178
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080125,-9999,-9999,-9999,-9999,-89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080126,-9999,-9999,-9999,0,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080127,-9999,-9999,-9999,28,-150
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080128,-9999,-9999,-9999,-28,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080129,-9999,-9999,-9999,22,-128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080130,-9999,-9999,-9999,-72,-100
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080131,-9999,-9999,-9999,-50,-228
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080201,-9999,-9999,-9999,-72,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080202,-9999,-9999,-9999,-28,-161
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080203,-9999,-9999,-9999,-72,-178
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080204,-9999,-9999,-9999,11,-89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080205,-9999,-9999,-9999,-22,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080206,-9999,-9999,-9999,-39,-228
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080207,-9999,-9999,-9999,-9999,-211
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080208,-9999,-9999,-9999,-22,-78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080209,-9999,-9999,-9999,-22,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080210,-9999,-9999,-9999,39,-128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080211,-9999,-9999,-9999,-9999,-78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080212,-9999,-9999,-9999,28,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080213,-9999,-9999,-9999,28,-22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080214,-9999,-9999,-9999,89,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080215,-9999,-9999,-9999,61,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080216,-9999,-9999,-9999,39,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080217,-9999,-9999,-9999,11,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080218,-9999,-9999,-9999,-11,-128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080219,0,-9999,0,22,-139
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080220,0,-9999,0,22,-128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080221,-9999,-9999,-9999,22,-78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080222,-9999,-9999,-9999,39,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080223,-9999,-9999,-9999,28,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080224,-9999,-9999,-9999,28,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080226,-9999,-9999,-9999,28,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080227,-9999,-9999,-9999,61,-100
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080228,-9999,-9999,-9999,61,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080229,-9999,-9999,-9999,89,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080301,0,-9999,0,-9999,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080302,-9999,-9999,-9999,139,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080303,-9999,-9999,-9999,78,-172
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080304,-9999,-9999,-9999,-22,-111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080305,-9999,-9999,-9999,72,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080306,-9999,-9999,-9999,-11,-150
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080308,-9999,-9999,-9999,28,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080309,-9999,-9999,-9999,28,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080310,-9999,-9999,-9999,61,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080311,-9999,-9999,-9999,50,-78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080312,-9999,-9999,-9999,72,-50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080313,-9999,-9999,-9999,78,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080315,-9999,-9999,-9999,22,-89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080316,-9999,-9999,-9999,50,-72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080317,-9999,-9999,-9999,61,-22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080318,-9999,-9999,-9999,72,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080319,-9999,-9999,-9999,50,-78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080320,-9999,-9999,-9999,89,-50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080321,-9999,-9999,-9999,78,-22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080322,-9999,-9999,-9999,78,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080323,-9999,-9999,-9999,61,-100
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080324,-9999,-9999,-9999,78,-72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080325,-9999,-9999,-9999,128,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080326,-9999,-9999,-9999,128,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080327,-9999,-9999,-9999,161,28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080328,-9999,-9999,-9999,111,-72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080329,-9999,-9999,-9999,89,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080330,-9999,-9999,-9999,122,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080331,-9999,-9999,-9999,128,-11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080401,-9999,-9999,-9999,22,-122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080402,-9999,-9999,-9999,61,-22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080403,-9999,-9999,-9999,122,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080404,-9999,-9999,-9999,39,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080405,-9999,-9999,-9999,100,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080406,-9999,-9999,-9999,78,-22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080407,-9999,-9999,-9999,-9999,0
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080408,-9999,-9999,-9999,-9999,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080409,-9999,-9999,-9999,89,0
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080410,-9999,-9999,-9999,78,-11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080411,-9999,-9999,-9999,50,-22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080412,-9999,-9999,-9999,22,-78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080413,-9999,-9999,-9999,78,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080414,-9999,-9999,-9999,139,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080415,-9999,-9999,-9999,178,-11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080416,-9999,-9999,-9999,200,-11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080417,-9999,-9999,-9999,72,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080418,-9999,-9999,-9999,72,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080419,-9999,-9999,-9999,139,-22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080420,-9999,-9999,-9999,211,39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080421,-9999,-9999,-9999,-9999,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080422,-9999,-9999,-9999,139,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080423,-9999,-9999,-9999,178,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080424,-9999,-9999,-9999,189,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080425,-9999,-9999,-9999,139,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080427,-9999,-9999,-9999,-9999,-72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080428,-9999,-9999,-9999,-9999,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080429,-9999,-9999,-9999,178,-11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080430,-9999,-9999,-9999,211,39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080501,-9999,-9999,-9999,189,-11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080502,-9999,-9999,-9999,28,-22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080503,-9999,-9999,-9999,61,-61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080504,-9999,-9999,-9999,128,-39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080505,-9999,-9999,-9999,172,-11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080506,-9999,-9999,-9999,-9999,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080507,-9999,-9999,-9999,-9999,28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080508,-9999,-9999,-9999,-9999,61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080509,-9999,-9999,-9999,122,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080510,-9999,-9999,-9999,172,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080511,-9999,-9999,-9999,-9999,-28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080512,-9999,-9999,-9999,-9999,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080513,-9999,-9999,-9999,178,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080514,-9999,-9999,-9999,78,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080515,-9999,-9999,-9999,122,50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080516,-9999,-9999,-9999,139,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080517,-9999,-9999,-9999,178,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080518,-9999,-9999,-9999,228,28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080519,0,-9999,0,250,39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080520,0,-9999,0,261,61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080521,-9999,-9999,-9999,272,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080522,-9999,-9999,-9999,239,50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080523,-9999,-9999,-9999,111,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080524,-9999,-9999,-9999,128,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080525,-9999,-9999,-9999,128,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080526,-9999,-9999,-9999,-9999,28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080527,-9999,-9999,-9999,200,39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080528,-9999,-9999,-9999,222,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080529,-9999,-9999,-9999,239,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080530,-9999,-9999,-9999,211,0
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080531,-9999,-9999,-9999,222,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080601,-9999,-9999,-9999,250,28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080602,-9999,-9999,-9999,272,39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080603,-9999,-9999,-9999,272,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080604,-9999,-9999,-9999,222,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080605,-9999,-9999,-9999,172,39
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080606,-9999,-9999,-9999,122,50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080607,-9999,-9999,-9999,222,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080608,-9999,-9999,-9999,228,50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080609,-9999,-9999,-9999,178,0
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080610,-9999,-9999,-9999,200,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080611,-9999,-9999,-9999,272,61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080612,-9999,-9999,-9999,161,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080613,0,-9999,0,-9999,-11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080614,0,-9999,0,-9999,11
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080615,-9999,-9999,-9999,272,22
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080616,0,-9999,0,289,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080617,-9999,-9999,-9999,300,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080618,-9999,-9999,-9999,278,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080619,-9999,-9999,-9999,289,100
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080620,-9999,-9999,-9999,278,61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080621,-9999,-9999,-9999,272,50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080622,-9999,-9999,-9999,278,61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080624,-9999,-9999,-9999,-9999,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080625,-9999,-9999,-9999,-9999,61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080627,-9999,-9999,-9999,278,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080628,-9999,-9999,-9999,289,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080629,-9999,-9999,-9999,-9999,89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080630,-9999,-9999,-9999,-9999,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080702,-9999,-9999,-9999,-9999,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080703,-9999,-9999,-9999,-9999,61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080704,-9999,-9999,-9999,-9999,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080705,-9999,-9999,-9999,-9999,128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080707,-9999,-9999,-9999,-9999,122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080708,-9999,-9999,-9999,-9999,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080709,-9999,-9999,-9999,272,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080710,-9999,-9999,-9999,300,89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080711,-9999,-9999,-9999,-9999,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080713,-9999,0,0,-9999,61
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080714,-9999,-9999,-9999,-9999,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080715,-9999,-9999,-9999,289,122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080716,-9999,-9999,-9999,311,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080717,-9999,-9999,-9999,311,139
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080718,-9999,-9999,-9999,-9999,89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080719,-9999,-9999,-9999,-9999,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080720,-9999,-9999,-9999,-9999,111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080721,-9999,-9999,-9999,-9999,128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080722,-9999,-9999,-9999,-9999,128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080723,-9999,-9999,-9999,-9999,128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080724,-9999,-9999,-9999,-9999,122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080726,-9999,-9999,-9999,289,128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080727,-9999,-9999,-9999,289,128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080728,-9999,-9999,-9999,-9999,161
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080729,-9999,-9999,-9999,-9999,100
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080730,-9999,-9999,-9999,311,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080731,-9999,-9999,-9999,328,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080805,-9999,-9999,-9999,289,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080806,-9999,-9999,-9999,272,139
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080807,-9999,-9999,-9999,250,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080808,-9999,-9999,-9999,239,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080809,-9999,-9999,-9999,239,139
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080810,-9999,-9999,-9999,-9999,128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080811,-9999,-9999,-9999,-9999,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080812,-9999,-9999,-9999,228,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080813,-9999,-9999,-9999,278,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080814,-9999,-9999,-9999,278,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080816,-9999,-9999,-9999,-9999,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080817,-9999,-9999,-9999,-9999,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080819,-9999,-9999,-9999,261,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080820,-9999,-9999,-9999,278,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080821,-9999,-9999,-9999,278,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080822,-9999,-9999,-9999,289,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080823,-9999,-9999,-9999,311,111
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080824,-9999,-9999,-9999,322,100
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080825,-9999,-9999,-9999,300,89
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080828,-9999,-9999,-9999,278,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080830,-9999,-9999,-9999,289,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080831,-9999,-9999,-9999,-9999,128
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080901,-9999,-9999,-9999,239,122
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080902,-9999,-9999,-9999,-9999,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080903,-9999,-9999,-9999,228,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080904,-9999,-9999,-9999,228,-9999
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080905,-9999,-9999,-9999,-9999,50
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080906,-9999,-9999,-9999,239,28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080907,-9999,-9999,-9999,-9999,28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080908,-9999,-9999,-9999,261,28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080909,-9999,-9999,-9999,261,28
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080910,-9999,-9999,-9999,250,78
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080911,-9999,-9999,-9999,178,72
GHCND:USW00023063,EAGLE CO AIRPORT CO US,20080912,-9999,-9999,-9999,178,78
