STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071130,33,78,-66,33,160,100,98,116,1043
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071201,132,111,-5,47,200,200,170,201,1035
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071202,5,56,-60,19,320,320,139,143,312
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071203,3,67,-60,17,160,160,45,54,243
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071204,0,72,-60,19,340,340,116,139,312
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071205,0,83,-27,11,340,330,40,54,1654
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071206,0,61,-5,7,160,330,76,277,1746
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071207,43,56,11,17,120,340,63,134,1202
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071208,0,50,-5,22,210,200,81,107,1846
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071209,0,44,-49,23,330,330,116,130,531
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071210,0,6,-43,22,60,50,98,130,939
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071211,8,-16,-49,19,330,340,54,63,1002
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071212,0,-5,-71,13,160,160,36,45,2101
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071213,0,-10,-99,19,170,210,54,67,2155
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071214,0,-38,-110,32,220,320,134,148,1916
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071215,0,-43,-149,23,340,200,107,143,213
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071216,0,6,-155,18,150,70,63,94,1733
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071217,0,44,-121,21,180,210,89,116,2236
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071218,0,39,-116,19,200,210,103,125,239
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071219,0,33,-77,19,120,200,72,107,2246
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071220,0,61,-82,21,290,330,89,130,2350
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071221,3,50,-82,43,200,210,125,161,344
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071222,0,-21,-149,18,330,210,125,134,27
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071223,0,11,-116,16,150,200,40,125,18
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071224,0,33,-127,17,330,330,76,125,404
