STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070612,0,-9999,-9999,183,94,26,240,280,58,76,1431
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070613,0,-9999,-9999,228,100,20,250,290,54,67,1442
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070614,0,-9999,-9999,261,106,16,310,320,54,63,1424
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070615,0,-9999,-9999,239,100,28,210,210,89,103,1600
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070616,0,-9999,-9999,156,111,30,220,230,63,76,1349
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070617,0,-9999,-9999,189,111,31,220,230,72,94,1445
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070618,0,-9999,-9999,200,111,31,220,220,67,89,1355
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070619,0,-9999,-9999,211,122,20,110,210,63,76,1803
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070620,0,-9999,-9999,189,122,30,220,230,58,81,1440
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070621,0,-9999,-9999,206,117,27,240,220,63,94,1540
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070622,0,-9999,-9999,200,117,32,240,250,76,98,1508
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070623,0,-9999,-9999,183,111,38,240,230,72,89,1812
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070624,0,-9999,-9999,194,106,37,250,230,98,125,1419
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070625,0,-9999,-9999,217,94,25,280,280,54,72,1418
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070626,0,-9999,-9999,161,106,36,250,250,81,94,1450
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070627,0,-9999,-9999,189,117,34,240,240,72,112,1632
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070628,0,-9999,-9999,206,106,29,260,280,67,89,1410
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070629,0,-9999,-9999,211,128,27,220,240,63,98,1759
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070630,0,-9999,-9999,189,117,30,250,240,72,98,1555
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070701,0,-9999,-9999,200,111,32,280,240,67,81,1637
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070702,0,-9999,-9999,222,106,22,270,240,67,94,1809
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070703,0,-9999,-9999,183,111,30,240,250,63,81,1221
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070704,0,-9999,-9999,200,122,25,250,320,54,63,1215
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070705,0,-9999,-9999,206,128,30,210,190,76,94,1512
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070706,0,-9999,-9999,200,117,30,220,210,89,112,1503
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070707,0,-9999,-9999,161,122,36,250,250,67,103,1239
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070708,0,-9999,-9999,183,117,35,210,200,81,116,1438
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070709,0,-9999,-9999,228,128,19,70,290,45,63,1321
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070710,0,-9999,-9999,211,133,17,100,300,36,58,1227
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070711,0,-9999,-9999,222,133,31,210,220,107,143,1409
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070712,0,-9999,-9999,222,117,23,240,270,72,94,1443
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070713,0,-9999,-9999,239,133,25,300,290,63,76,1533
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070714,0,-9999,-9999,194,128,25,240,230,63,81,1734
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070715,0,-9999,-9999,222,128,28,240,240,67,98,1823
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070716,0,-9999,-9999,211,139,36,250,240,67,81,1716
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070717,0,-9999,-9999,233,133,26,260,250,63,89,1658
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070718,0,-9999,-9999,228,161,27,240,240,67,81,1818
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070719,0,-9999,-9999,217,128,28,240,240,67,94,1645
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070720,0,-9999,-9999,222,133,27,270,240,67,89,1456
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070721,0,-9999,-9999,228,156,31,240,270,67,103,1550
