STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070503,0,306,222,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070504,0,300,200,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070505,0,300,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070506,137,311,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070507,0,239,161,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070508,0,250,144,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070509,8,311,189,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070510,0,300,194,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070511,28,300,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070512,0,306,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070513,0,306,217,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070514,81,272,217,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070515,0,278,233,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070516,5,289,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070517,0,294,222,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070518,0,300,194,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070519,0,289,233,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070520,15,283,217,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070521,0,283,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070522,0,289,239,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070523,0,294,244,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070524,56,289,222,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070525,8,283,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070526,0,283,228,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070527,8,289,233,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070528,0,294,233,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070529,0,294,244,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070530,0,294,244,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070531,0,289,244,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070601,191,278,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070602,1341,328,228,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070603,0,328,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070604,0,333,222,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070605,0,344,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070606,399,306,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070607,0,322,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070608,8,294,228,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070609,0,311,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070610,0,350,228,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070611,23,328,222,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070612,3,306,222,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070613,46,300,200,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070614,0,289,200,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070615,0,300,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070616,0,306,261,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070617,0,300,250,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070618,0,306,244,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070619,0,306,228,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070620,175,328,239,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070621,119,306,239,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070622,18,311,233,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070623,0,317,233,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070624,0,322,233,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070625,0,317,261,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070626,0,317,261,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070627,0,317,261,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070628,84,317,239,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070629,5,294,239,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070630,0,311,256,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070701,20,328,239,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070702,8,317,228,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070703,109,311,228,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070704,10,306,239,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070705,363,300,239,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070706,84,322,239,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070707,373,328,228,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070708,0,333,233,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070709,0,344,250,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070710,0,328,256,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070711,0,344,256,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070712,97,350,261,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070713,61,344,228,-9999,-9999,-9999,-9999,-9999,-9999
